customer_id,age,gender,marital_status,job,monthly_income,housing_status,district,city,no_of_previous_loans,no_of_available_loans,total_on_time_payments,total_late_payments,risk
19692153703,23,Female,Divorced,Receptionist,310795.33,Rent,Gampaha,Negombo,1,3,2,2,high
19751803716,47,Male,Divorced,Security Guard,190249.7,Family,Hambantota,Hambantota,4,0,1,5,low
19760973721,41,Female,Divorced,Construction Worker,253507,Other,Matara,Weligama,2,0,6,0,low
19610023731,53,Male,Married,Mechanic,21014.44,Own,Hambantota,Hambantota,1,2,2,8,high
19803063746,33,Female,Divorced,Software Engineer,134614.48,Family,Matale,Matale,1,1,19,9,medium
19560223759,34,Male,Divorced,Laborer,343640.89,Other,Nuwara Eliya,Nuwara Eliya,1,0,2,9,medium
19552103766,41,Male,Married,Police Officer,403540.54,Other,Kalutara,Panadura,3,2,1,1,high
19832793774,52,Female,Single,Nurse,340140.14,Own,Galle,Galle,2,1,19,0,low
19533273784,26,Male,Single,Doctor,37967.05,Other,Matale,Dambulla,4,3,18,5,high
19651343791,64,Male,Single,Fisherman,170510.37,Other,Galle,Ambalangoda,1,0,4,5,high
19701373801,49,Male,Single,Engineer,322318.15,Own,Colombo,Colombo,0,1,16,6,low
19702623810,57,Female,Married,Driver,387747.17,Own,Hambantota,Tissamaharama,2,1,14,2,high
19603203829,59,Female,Married,Fisherman,104395.98,Other,Colombo,Moratuwa,1,3,19,3,low
19740853839,48,Female,Married,Security Guard,281672.22,Rent,Colombo,Moratuwa,3,3,15,6,medium
19582073844,22,Male,Married,Mechanic,29211.64,Rent,Matara,Weligama,2,2,9,6,high
19740323855,63,Female,Married,Cleaner,313620.55,Family,Matale,Dambulla,5,1,17,8,high
19980943861,31,Female,Single,Cleaner,444696.74,Rent,Kandy,Gampola,2,3,17,0,medium
19890703870,24,Female,Single,Army Officer,130326.48,Family,Colombo,Moratuwa,3,3,16,9,medium
19573503880,48,Male,Divorced,Mason,138283.89,Other,Hambantota,Tangalle,4,3,8,4,medium
19721403894,62,Male,Married,Nurse,265580.82,Rent,Kalutara,Kalutara,3,3,12,0,high
19881983904,44,Female,Divorced,Electrician,294986.18,Other,Colombo,Colombo,0,2,9,4,medium
19660853912,46,Male,Single,Teacher,206027.42,Rent,Colombo,Dehiwala,4,0,17,5,low
19883063929,56,Female,Divorced,Engineer,389707.82,Family,Matale,Galewela,3,2,19,2,low
19862153931,41,Male,Married,Painter,229303.71,Own,Nuwara Eliya,Talawakele,0,2,4,6,medium
19610233942,35,Male,Divorced,Electrician,302559.84,Own,Matale,Galewela,2,1,6,9,medium
19780553957,57,Female,Single,Shop Assistant,257886.32,Own,Matara,Matara,2,2,20,5,low
19970423967,56,Female,Married,Plumber,73390.21,Other,Colombo,Dehiwala,5,3,17,4,low
19902553976,37,Male,Divorced,Painter,471821.09,Other,Matale,Dambulla,5,3,3,7,medium
19522523986,27,Male,Single,Police Officer,393191.6,Family,Matara,Akuressa,2,2,9,5,low
19901853993,60,Male,Single,Software Engineer,458346.88,Own,Galle,Galle,0,2,10,8,medium
19562204006,43,Male,Single,Civil Servant,249815.53,Other,Hambantota,Hambantota,2,0,13,1,medium
19511464016,64,Male,Married,Mechanic,291732.04,Other,Gampaha,Kelaniya,1,2,19,10,high
19761684025,36,Male,Married,Civil Servant,395799.4,Other,Galle,Hikkaduwa,3,0,10,1,high
19962224032,32,Female,Single,Cleaner,246797.78,Other,Matara,Matara,0,2,1,2,medium
19952704049,52,Male,Divorced,Civil Servant,22344.27,Rent,Gampaha,Ja-Ela,4,0,19,5,low
19850324050,26,Male,Married,Security Guard,274165.91,Other,Matale,Matale,2,3,7,10,high
19993494069,55,Female,Divorced,Mechanic,85748.72,Own,Matara,Weligama,1,1,10,1,medium
19553314074,25,Male,Single,Banker,145678.14,Family,Colombo,Moratuwa,3,1,12,9,medium
19820874083,43,Male,Single,Accountant,15415.74,Other,Hambantota,Hambantota,3,2,16,2,low
19583604091,38,Male,Single,Chef,488318.42,Own,Nuwara Eliya,Hatton,2,0,5,1,low
19602954107,51,Male,Married,Army Officer,425004.22,Other,Gampaha,Negombo,4,2,9,7,high
19552804111,59,Female,Single,Chef,208091.3,Own,Hambantota,Hambantota,0,2,15,8,medium
19800974123,31,Male,Single,Clerk,312509.75,Other,Kalutara,Kalutara,1,3,15,2,medium
19753244134,48,Female,Single,Fisherman,236042.88,Family,Galle,Hikkaduwa,3,3,7,1,medium
20042194145,40,Female,Single,Receptionist,124851.47,Family,Matara,Matara,4,1,12,5,medium
19631034152,56,Female,Single,Plumber,88773.66,Rent,Hambantota,Tissamaharama,5,3,12,0,medium
19932704163,40,Female,Divorced,Clerk,341564.16,Family,Matara,Matara,5,1,13,3,medium
20012344176,43,Female,Married,Driver,467513.84,Family,Nuwara Eliya,Hatton,0,3,3,2,low
19661824182,21,Female,Married,Mechanic,46063.21,Family,Matale,Dambulla,1,0,9,3,low
19920184190,60,Male,Married,Receptionist,393025.94,Own,Matale,Matale,1,0,10,10,low
19852144208,49,Female,Married,Driver,96808.48,Rent,Gampaha,Ja-Ela,1,2,8,7,medium
19501894217,26,Female,Married,Nurse,363577.08,Own,Colombo,Colombo,2,0,11,3,low
19970114222,33,Female,Divorced,Plumber,309588.02,Other,Colombo,Colombo,3,0,1,0,low
19540134230,31,Male,Divorced,Farmer,190345.03,Other,Gampaha,Negombo,4,1,8,3,medium
19973484245,26,Male,Divorced,Mechanic,404910.24,Rent,Matara,Weligama,1,2,19,5,high
19781214253,50,Male,Married,Engineer,113317.37,Rent,Galle,Hikkaduwa,4,2,14,8,medium
19731164263,29,Female,Divorced,Teacher,270956.84,Rent,Gampaha,Kelaniya,3,3,11,3,high
19831404276,29,Female,Single,Construction Worker,306819.29,Rent,Kandy,Peradeniya,4,1,15,7,medium
19650114281,39,Male,Single,Civil Servant,480399.56,Other,Matara,Matara,1,1,9,6,medium
19730164292,38,Male,Divorced,Construction Worker,403936.38,Rent,Hambantota,Tissamaharama,4,3,3,1,high
19611994309,50,Male,Single,Chef,303487.47,Other,Hambantota,Hambantota,3,2,13,8,medium
19730374317,56,Female,Married,Construction Worker,384418.86,Other,Kalutara,Kalutara,3,2,16,5,high
19863404325,50,Female,Single,Construction Worker,487949.42,Rent,Gampaha,Ja-Ela,5,2,7,3,medium
19511194332,36,Female,Divorced,Engineer,436026.12,Rent,Galle,Hikkaduwa,5,3,15,7,medium
19611404346,24,Female,Single,Software Engineer,188054.16,Rent,Gampaha,Ja-Ela,1,0,1,6,medium
19873504351,61,Male,Married,Construction Worker,81864.08,Other,Hambantota,Hambantota,3,3,16,7,high
20001514363,33,Male,Single,Mechanic,387082.32,Other,Gampaha,Negombo,1,0,13,2,medium
19771004372,51,Female,Single,Engineer,141328.74,Family,Colombo,Dehiwala,1,3,17,1,low
19670424387,37,Male,Divorced,Doctor,214360.31,Rent,Matale,Matale,4,1,13,7,medium
19682254392,42,Male,Single,Cleaner,274810.91,Own,Nuwara Eliya,Talawakele,3,1,19,7,medium
20012174408,39,Male,Divorced,Farmer,156385,Other,Kalutara,Kalutara,0,1,0,2,medium
20051034412,55,Female,Single,Clerk,225092.88,Other,Kandy,Kandy,2,3,16,8,medium
19750514425,31,Male,Married,Plumber,136788.91,Family,Matale,Galewela,5,3,16,9,high
19891694436,52,Male,Divorced,Security Guard,296731.26,Rent,Nuwara Eliya,Nuwara Eliya,2,3,16,1,low
19651284447,65,Female,Divorced,Software Engineer,305682.06,Other,Matara,Matara,2,0,14,3,low
19902504452,62,Male,Single,Mason,172258.7,Family,Kandy,Gampola,5,2,8,0,medium
19983574462,47,Male,Divorced,Construction Worker,320916.22,Other,Galle,Hikkaduwa,3,2,1,6,medium
19981094471,59,Female,Single,Chef,287890.79,Own,Gampaha,Ja-Ela,3,3,19,1,low
19631084486,65,Female,Single,Farmer,353085.01,Rent,Colombo,Moratuwa,0,1,17,0,medium
19791924492,22,Male,Single,Businessman,471291.54,Own,Matale,Dambulla,2,3,9,7,medium
19560574502,57,Female,Married,Chef,251038.22,Other,Galle,Galle,2,1,10,9,medium
19993444517,51,Male,Divorced,Laborer,202955.28,Other,Matara,Matara,3,2,16,6,medium
19533244529,64,Female,Married,Civil Servant,479351.77,Rent,Kandy,Kandy,1,3,0,3,high
20043084535,28,Female,Single,Teacher,431731.91,Own,Gampaha,Negombo,2,0,19,5,low
19872224546,32,Female,Divorced,Farmer,165107.59,Other,Matale,Dambulla,5,1,14,2,medium
19592684553,28,Male,Married,Army Officer,349865.75,Rent,Kandy,Kandy,1,3,17,4,high
19613664569,60,Male,Single,Engineer,216745.04,Own,Gampaha,Kelaniya,1,0,7,2,low
19512064570,27,Female,Married,Doctor,385613.42,Own,Kandy,Peradeniya,4,1,8,10,high
19922144580,43,Female,Divorced,Civil Servant,460473.21,Rent,Matale,Galewela,1,0,6,9,medium
19873364598,28,Male,Single,Mechanic,100589.7,Rent,Hambantota,Hambantota,0,3,12,10,medium
19942584609,30,Male,Single,Army Officer,92916.07,Own,Hambantota,Tissamaharama,0,2,7,3,medium
19531644611,53,Female,Single,Construction Worker,360460.84,Own,Galle,Ambalangoda,5,3,14,9,medium
19681154629,55,Female,Divorced,Software Engineer,487379.45,Other,Colombo,Colombo,4,3,8,7,medium
19693504634,48,Female,Married,Police Officer,142558.68,Other,Matara,Akuressa,2,3,9,5,high
19740294646,59,Male,Married,Farmer,45545.12,Own,Hambantota,Tissamaharama,0,3,14,0,medium
19701314657,65,Male,Married,Fisherman,196371.57,Family,Gampaha,Negombo,3,0,17,6,low
20051684662,44,Female,Married,Cleaner,433896.22,Other,Galle,Galle,3,1,10,2,high
20051304670,30,Female,Married,Taxi Driver,85869.9,Own,Gampaha,Ja-Ela,1,0,5,5,low
19741404682,61,Male,Single,Driver,249614.93,Other,Hambantota,Tangalle,1,1,11,8,medium
20010474692,53,Male,Single,Cleaner,350486.05,Own,Hambantota,Tangalle,5,3,15,2,medium
19602814708,62,Male,Divorced,Chef,184453.95,Own,Matale,Galewela,1,1,18,10,medium
19711274712,43,Male,Married,Engineer,381046.05,Family,Kandy,Kandy,2,0,2,6,medium
19510554725,53,Male,Divorced,Receptionist,51489.37,Own,Galle,Galle,3,1,9,8,medium
19712154736,60,Female,Married,Plumber,499870.48,Other,Nuwara Eliya,Hatton,4,0,15,2,medium
19600814749,23,Female,Divorced,Cleaner,145103.25,Family,Matale,Dambulla,1,2,12,8,medium
19593324751,45,Male,Divorced,Accountant,322882.42,Own,Kandy,Kandy,0,2,10,4,low
19962984762,40,Female,Single,Construction Worker,220877.13,Rent,Gampaha,Kelaniya,5,3,17,2,medium
19811384770,50,Female,Single,Clerk,459835.45,Own,Nuwara Eliya,Talawakele,5,0,19,0,low
19552124784,25,Male,Married,Construction Worker,69164.65,Rent,Gampaha,Negombo,1,3,14,9,high
19722294796,23,Female,Married,Fisherman,148498.16,Other,Nuwara Eliya,Hatton,5,3,4,8,high
19793634807,52,Female,Divorced,Laborer,369746.56,Rent,Kalutara,Beruwala,1,0,11,2,medium
19851174816,43,Female,Married,Driver,322334.93,Family,Colombo,Colombo,5,1,0,9,medium
19882304828,54,Male,Divorced,Electrician,379764.46,Own,Gampaha,Ja-Ela,4,2,11,9,medium
20032574837,55,Female,Single,Accountant,372872.9,Rent,Nuwara Eliya,Hatton,3,2,20,10,medium
19650924848,49,Female,Divorced,Mechanic,386325.02,Own,Nuwara Eliya,Talawakele,3,1,0,9,medium
19781154859,50,Female,Divorced,Chef,127721.89,Rent,Matara,Matara,5,2,3,0,high
19663534863,36,Male,Married,Fisherman,287115.07,Rent,Nuwara Eliya,Hatton,5,0,5,5,high
19593314875,32,Male,Married,Taxi Driver,143540.6,Family,Gampaha,Kelaniya,3,1,6,0,high
19602354881,32,Female,Married,Engineer,298262.75,Other,Gampaha,Kelaniya,5,1,6,10,high
19951514899,52,Male,Single,Mason,330006.87,Other,Colombo,Dehiwala,1,1,20,6,medium
19631064906,49,Female,Single,Army Officer,404300.39,Own,Colombo,Moratuwa,1,3,10,2,medium
19762734916,39,Male,Single,Farmer,65656.15,Rent,Matara,Matara,1,2,20,4,medium
19522344926,41,Female,Married,Laborer,456867.8,Family,Nuwara Eliya,Talawakele,1,2,8,6,medium
19923024937,41,Female,Divorced,Security Guard,312881.2,Rent,Hambantota,Tissamaharama,3,1,11,6,medium
19770994940,53,Female,Married,Clerk,210096.53,Family,Gampaha,Kelaniya,0,3,18,8,medium
19603484956,39,Male,Single,Clerk,195006.84,Own,Matale,Matale,2,1,0,3,low
19861504961,34,Male,Single,Banker,188688.46,Other,Colombo,Moratuwa,1,2,13,0,medium
19913024975,43,Male,Divorced,Civil Servant,275452.92,Family,Kalutara,Panadura,2,0,18,4,low
19732224984,25,Male,Single,Engineer,493225.5,Family,Kalutara,Panadura,0,2,2,4,high
19732064992,28,Male,Divorced,Fisherman,216808.87,Own,Colombo,Dehiwala,1,2,12,5,high
19933045008,37,Female,Divorced,Painter,326869.18,Family,Matara,Akuressa,2,2,11,7,medium
19511045015,51,Female,Single,Electrician,428457.55,Own,Kandy,Peradeniya,3,0,0,10,medium
19910895027,50,Female,Married,Laborer,279905.88,Other,Nuwara Eliya,Hatton,2,3,17,7,medium
19950915035,50,Female,Divorced,Chef,94004.26,Other,Colombo,Colombo,1,3,15,2,medium
19902005040,61,Male,Divorced,Electrician,176252.92,Own,Nuwara Eliya,Talawakele,1,2,4,3,low
20043475054,31,Female,Married,Businessman,469202.8,Other,Gampaha,Negombo,1,2,7,6,high
19580175069,49,Male,Divorced,Cleaner,186912.62,Family,Hambantota,Tissamaharama,3,1,2,5,low
19712615075,61,Female,Single,Army Officer,359410.43,Family,Kandy,Gampola,2,3,5,7,medium
19993395083,63,Male,Single,Mechanic,384184.9,Other,Matale,Galewela,5,3,19,8,high
19712925091,56,Female,Divorced,Plumber,112296.54,Other,Galle,Ambalangoda,1,1,15,4,medium
19863665105,62,Female,Married,Chef,259324.8,Rent,Matara,Matara,1,2,3,6,high
19991315116,54,Female,Single,Construction Worker,429983.5,Other,Colombo,Moratuwa,1,2,18,7,medium
19890945124,54,Male,Married,Police Officer,476329.79,Other,Hambantota,Hambantota,4,3,13,4,high
19900345139,27,Male,Married,Electrician,355606.02,Rent,Matara,Matara,2,0,20,4,high
19801525140,48,Female,Divorced,Army Officer,320618.41,Rent,Kalutara,Kalutara,4,1,5,2,high
20041835153,25,Male,Married,Mechanic,171756.89,Other,Kalutara,Panadura,2,2,17,8,high
19870145169,59,Male,Married,Shop Assistant,380912.1,Rent,Galle,Ambalangoda,4,1,18,3,low
19633245176,25,Male,Single,Police Officer,370123.62,Rent,Galle,Galle,3,1,8,1,medium
19551075188,30,Female,Single,Taxi Driver,43576.82,Family,Colombo,Moratuwa,1,0,3,10,medium
19561125190,37,Female,Divorced,Mason,135409.1,Own,Galle,Ambalangoda,4,2,11,6,medium
19833005205,45,Male,Married,Plumber,52320.11,Family,Matale,Galewela,1,0,3,5,low
19852395214,63,Female,Divorced,Army Officer,285934.62,Own,Galle,Galle,2,0,14,6,medium
19890735224,58,Male,Divorced,Engineer,322324.12,Rent,Colombo,Dehiwala,5,2,0,10,medium
20051425233,63,Female,Married,Receptionist,161359.15,Other,Galle,Galle,1,2,18,8,high
19990265244,43,Female,Single,Businessman,466797.32,Rent,Matara,Weligama,1,3,5,0,medium
19703485250,54,Female,Single,Clerk,162934.64,Other,Nuwara Eliya,Hatton,5,2,5,7,medium
19501545264,44,Male,Married,Farmer,384860.15,Rent,Matara,Akuressa,5,0,2,2,low
19822905276,61,Female,Married,Fisherman,460044.46,Family,Gampaha,Negombo,0,2,14,3,high
19502975286,32,Male,Divorced,Laborer,401575.28,Rent,Kalutara,Panadura,2,2,8,8,medium
19502845299,59,Female,Married,Security Guard,104874.76,Family,Colombo,Dehiwala,2,2,1,4,high
19901075302,62,Male,Married,Mechanic,241885.7,Other,Galle,Hikkaduwa,5,1,2,2,high
19992145311,55,Male,Married,Mechanic,129357.68,Family,Hambantota,Tangalle,0,3,20,4,low
19871015329,49,Female,Divorced,Nurse,477691,Own,Colombo,Colombo,1,2,18,8,low
19962595330,25,Male,Married,Teacher,13571.08,Rent,Colombo,Dehiwala,3,3,2,3,high
19602295342,50,Male,Divorced,Nurse,29268.14,Other,Kandy,Kandy,3,3,18,7,medium
19701525350,37,Male,Divorced,Software Engineer,297340.17,Family,Gampaha,Ja-Ela,1,2,15,2,low
19510835360,38,Male,Divorced,Cleaner,392656.33,Rent,Galle,Galle,5,2,1,8,medium
19681255375,31,Female,Married,Software Engineer,109966.66,Rent,Nuwara Eliya,Hatton,1,0,3,6,high
19830425382,58,Male,Divorced,Police Officer,164461.23,Own,Matale,Galewela,5,1,2,7,medium
19812455398,49,Female,Divorced,Chef,466040.33,Family,Kandy,Gampola,0,2,1,6,medium
19593185405,41,Male,Divorced,Taxi Driver,180382.09,Other,Hambantota,Hambantota,4,3,6,8,medium
19991115412,54,Male,Married,Plumber,469446.96,Other,Matara,Akuressa,1,3,5,4,high
19640535429,34,Female,Divorced,Farmer,405855.87,Family,Hambantota,Tangalle,2,0,13,1,low
20020185433,37,Male,Married,Mason,71990.57,Family,Kalutara,Beruwala,5,1,18,4,low
20001255443,50,Female,Divorced,Doctor,83033.68,Rent,Hambantota,Tangalle,1,3,20,4,medium
19573125457,24,Male,Divorced,Nurse,104906.63,Rent,Colombo,Dehiwala,5,0,2,1,low
19803445460,32,Male,Single,Banker,422937.26,Rent,Kandy,Peradeniya,1,0,6,0,medium
19551815476,51,Male,Single,Engineer,235412.88,Other,Nuwara Eliya,Hatton,2,3,14,0,medium
19941525483,54,Male,Divorced,Tailor,32093.24,Other,Colombo,Dehiwala,4,1,3,4,low
19601825497,59,Male,Divorced,Cleaner,137973.98,Own,Colombo,Moratuwa,1,3,17,8,low
19820425503,54,Male,Divorced,Businessman,451779.56,Own,Galle,Ambalangoda,5,2,6,2,medium
20010885518,64,Male,Divorced,Businessman,110647.98,Family,Colombo,Dehiwala,5,1,18,2,low
19680885526,49,Male,Single,Taxi Driver,75245.68,Own,Galle,Galle,4,1,10,8,medium
19992175535,40,Female,Married,Doctor,386481.66,Own,Kalutara,Panadura,5,2,20,6,low
19821035542,52,Male,Married,Army Officer,70765.48,Rent,Kandy,Peradeniya,2,2,7,0,medium
19851265559,64,Male,Single,Chef,261605.49,Other,Galle,Galle,5,3,20,2,high
20031815569,31,Male,Divorced,Engineer,257897.9,Own,Matara,Matara,0,2,1,5,low
20021155571,55,Female,Married,Security Guard,138378.7,Own,Galle,Hikkaduwa,0,1,8,6,medium
19581785582,44,Female,Married,Farmer,246399.88,Rent,Matara,Matara,2,3,13,4,medium
19811955599,38,Male,Married,Taxi Driver,330049.26,Other,Matara,Matara,1,0,2,10,high
19991355601,28,Male,Single,Engineer,115700.04,Other,Kalutara,Panadura,1,0,16,10,high
19512305611,24,Female,Single,Clerk,84450.03,Family,Kandy,Gampola,3,0,3,7,medium
19542725628,53,Male,Single,Fisherman,330338.33,Other,Colombo,Moratuwa,3,3,9,2,medium
19821815635,26,Female,Divorced,Laborer,381024.75,Own,Kalutara,Beruwala,0,3,14,9,medium
19660835641,21,Male,Married,Accountant,464608.29,Other,Colombo,Moratuwa,4,2,5,1,high
19601265653,46,Male,Divorced,Teacher,361854.06,Other,Kandy,Peradeniya,4,0,14,2,medium
19843485660,42,Female,Single,Doctor,133098.76,Other,Kalutara,Panadura,4,2,15,3,medium
20000325678,52,Male,Divorced,Electrician,19755.63,Own,Galle,Ambalangoda,3,3,2,7,medium
19580025685,61,Female,Married,Taxi Driver,395685.43,Family,Matara,Matara,5,3,5,4,high
19701575692,64,Female,Divorced,Mechanic,297180.38,Rent,Hambantota,Tangalle,5,3,0,1,high
19542825709,38,Female,Single,Laborer,103501.54,Family,Kandy,Kandy,1,2,1,0,medium
19792355715,38,Male,Single,Teacher,407369.78,Other,Matara,Akuressa,4,1,17,9,medium
20052845723,52,Male,Single,Plumber,83053.81,Family,Colombo,Colombo,1,3,15,8,medium
19562055739,46,Male,Single,Plumber,52487.54,Family,Kandy,Peradeniya,2,0,15,6,medium
19992505748,53,Male,Married,Mechanic,259686.05,Other,Colombo,Colombo,2,2,3,2,high
19590835757,53,Male,Single,Mason,461983.15,Family,Colombo,Dehiwala,3,2,3,2,low
19823425768,62,Male,Single,Teacher,408636.45,Other,Galle,Ambalangoda,3,1,20,6,high
19692145779,63,Male,Single,Laborer,367048.43,Other,Matale,Dambulla,2,0,18,6,medium
19610785784,22,Female,Divorced,Software Engineer,90783.54,Own,Gampaha,Kelaniya,2,0,18,6,low
19802465794,48,Male,Single,Nurse,349209.89,Rent,Galle,Ambalangoda,2,3,7,6,medium
19551505803,24,Female,Single,Nurse,410627.51,Family,Kalutara,Panadura,4,1,3,9,high
19822295819,29,Male,Married,Engineer,215131.26,Family,Gampaha,Negombo,4,0,12,2,low
19713215820,27,Male,Divorced,Cleaner,62251.6,Own,Colombo,Dehiwala,5,0,4,10,medium
19860795839,43,Female,Married,Receptionist,288494.43,Own,Colombo,Moratuwa,1,3,3,5,low
19722175847,47,Female,Single,Chef,230276.66,Other,Matara,Weligama,2,1,20,8,medium
19701155856,48,Male,Single,Software Engineer,151848.1,Rent,Matale,Matale,0,2,15,6,medium
19720965868,61,Male,Divorced,Banker,84501.45,Family,Kandy,Kandy,2,0,9,3,low
19991955872,35,Female,Divorced,Farmer,187653.82,Own,Colombo,Dehiwala,5,1,10,3,medium
20033175886,53,Female,Divorced,Painter,92769.76,Family,Matara,Weligama,1,0,2,1,low
19660235891,58,Female,Single,Security Guard,151460.74,Own,Hambantota,Hambantota,3,3,9,0,low
19882475909,38,Female,Single,Construction Worker,233203.52,Own,Colombo,Dehiwala,2,3,9,4,medium
19522765913,58,Male,Divorced,Driver,320142.6,Own,Colombo,Moratuwa,0,3,4,4,low
19863355922,62,Male,Married,Engineer,442889.64,Family,Nuwara Eliya,Talawakele,3,0,1,3,high
19511545938,61,Female,Married,Teacher,244505.3,Family,Nuwara Eliya,Hatton,3,2,12,9,medium
19592215947,56,Male,Married,Electrician,315894.88,Rent,Kalutara,Beruwala,3,0,3,9,high
19822445959,24,Female,Single,Doctor,345629.79,Family,Nuwara Eliya,Nuwara Eliya,5,2,11,6,medium
19870965963,58,Male,Divorced,Teacher,52959.89,Own,Matara,Weligama,3,3,1,5,low
19940805974,61,Female,Divorced,Receptionist,117742.58,Own,Matale,Galewela,4,3,9,3,medium
19990735984,41,Male,Single,Chef,438167.16,Own,Gampaha,Ja-Ela,5,0,1,5,low
19942315997,50,Male,Married,Nurse,12852.6,Family,Hambantota,Tissamaharama,4,2,0,4,low
19862106005,65,Male,Married,Businessman,133364.15,Own,Kalutara,Beruwala,1,1,10,3,high
19703056019,30,Male,Divorced,Doctor,219272.97,Rent,Colombo,Dehiwala,4,3,18,5,low
19661076027,41,Male,Married,Cleaner,323843.26,Own,Matara,Akuressa,5,0,17,8,low
19993436038,28,Male,Married,Police Officer,359232.1,Other,Nuwara Eliya,Nuwara Eliya,3,3,8,10,high
19753256043,50,Female,Divorced,Fisherman,37640.07,Own,Kalutara,Beruwala,3,3,20,2,low
19672626055,24,Female,Married,Tailor,406850.83,Own,Colombo,Dehiwala,2,3,0,3,high
19782166061,35,Male,Married,Cleaner,390207.17,Rent,Kalutara,Kalutara,1,0,4,9,high
19582376075,46,Female,Single,Shop Assistant,480363.99,Rent,Colombo,Colombo,2,2,4,1,medium
19670096085,49,Female,Single,Mechanic,496446.7,Other,Matara,Weligama,3,2,10,5,medium
19632486092,29,Female,Single,Accountant,470581.68,Other,Gampaha,Kelaniya,4,0,5,6,high
19891426108,42,Female,Divorced,Army Officer,226702.73,Family,Hambantota,Hambantota,0,1,13,2,medium
20021806111,31,Male,Married,Mechanic,111780.46,Rent,Gampaha,Kelaniya,2,1,10,10,medium
19751906122,48,Female,Divorced,Clerk,182577.07,Own,Colombo,Dehiwala,4,1,4,8,medium
20001276132,29,Male,Single,Chef,460237.63,Other,Hambantota,Tissamaharama,1,2,6,7,high
20011766145,42,Male,Married,Engineer,105028.02,Rent,Kandy,Kandy,0,3,15,6,medium
19672856156,22,Male,Married,Fisherman,104136.92,Own,Hambantota,Tissamaharama,2,0,15,4,low
19610956161,38,Female,Married,Engineer,430315.49,Other,Gampaha,Negombo,2,0,11,5,low
19530586170,34,Male,Divorced,Software Engineer,105473.65,Family,Kalutara,Beruwala,3,1,15,3,medium
19703116182,46,Female,Single,Engineer,22380.34,Own,Colombo,Colombo,4,0,17,2,low
19962546191,40,Male,Single,Chef,111611.05,Own,Matara,Matara,3,0,7,0,low
19800946205,30,Male,Divorced,Electrician,247859.71,Rent,Kandy,Gampola,3,3,19,7,medium
19540616211,64,Male,Single,Driver,366664.05,Own,Kalutara,Beruwala,3,1,16,10,high
20033496227,28,Female,Single,Construction Worker,164054.29,Rent,Hambantota,Tissamaharama,3,3,8,4,medium
19700656234,58,Female,Single,Engineer,445898.61,Other,Kandy,Gampola,3,0,11,5,low
19710986240,48,Female,Single,Software Engineer,316235.06,Family,Colombo,Colombo,4,0,19,0,low
20012276254,50,Male,Single,Taxi Driver,279077.05,Family,Kalutara,Panadura,2,2,8,6,medium
19722346265,41,Female,Married,Accountant,414772.09,Own,Galle,Galle,4,3,3,5,high
19950426273,59,Male,Divorced,Engineer,399123.92,Other,Hambantota,Hambantota,0,3,14,0,medium
19872836285,48,Female,Divorced,Army Officer,335525.17,Rent,Galle,Hikkaduwa,5,1,12,5,medium
19812396293,53,Male,Divorced,Doctor,384610.65,Rent,Matara,Akuressa,4,1,13,10,medium
19590286305,57,Female,Divorced,Doctor,281207.6,Rent,Gampaha,Kelaniya,3,0,19,7,low
19841876314,29,Male,Married,Tailor,467085.54,Other,Nuwara Eliya,Nuwara Eliya,3,3,18,1,high
19800996320,29,Male,Single,Software Engineer,423108.78,Own,Matale,Dambulla,2,3,4,0,high
20032326338,24,Female,Single,Software Engineer,411878.57,Other,Hambantota,Tissamaharama,5,0,20,4,low
19772806345,48,Male,Single,Tailor,19643.78,Rent,Gampaha,Kelaniya,5,0,1,7,medium
19581406351,30,Male,Single,Chef,462930.22,Rent,Colombo,Colombo,3,2,4,7,medium
19591596364,29,Female,Single,Shop Assistant,145968.5,Rent,Kalutara,Panadura,5,1,13,7,medium
19551926374,52,Male,Married,Clerk,338682.62,Rent,Kalutara,Kalutara,4,0,13,10,medium
19661976381,61,Female,Single,Plumber,446703.01,Rent,Matale,Matale,0,0,0,0,high
19590046399,55,Male,Divorced,Accountant,246330.05,Rent,Colombo,Moratuwa,2,3,10,6,medium
19681786407,52,Female,Married,Electrician,126542.44,Own,Matale,Dambulla,3,2,1,8,high
19560126416,56,Female,Single,Laborer,120957.58,Family,Kalutara,Beruwala,0,1,4,8,medium
19860886422,64,Female,Married,Painter,420115.41,Rent,Nuwara Eliya,Hatton,0,1,0,6,high
19782826436,61,Male,Single,Receptionist,330735.4,Family,Kandy,Kandy,0,3,19,5,low
19590276441,52,Male,Married,Police Officer,352328.58,Own,Colombo,Dehiwala,3,3,12,2,low
19560726459,63,Male,Divorced,Driver,140782.75,Family,Colombo,Moratuwa,3,0,8,9,low
19943366465,43,Female,Single,Doctor,339042.77,Own,Gampaha,Negombo,0,3,15,0,low
19701926475,25,Female,Divorced,Army Officer,211150.59,Rent,Matara,Weligama,2,1,8,1,medium
19642276486,51,Male,Married,Security Guard,30024.58,Other,Galle,Hikkaduwa,0,2,0,7,high
19882396494,45,Male,Single,Receptionist,491827.56,Other,Gampaha,Kelaniya,5,3,0,3,medium
19933486509,64,Female,Single,Accountant,370246.45,Own,Matara,Weligama,0,1,10,2,medium
19970316510,27,Female,Single,Driver,425526.76,Other,Galle,Galle,1,2,1,10,high
